,UID,iso2,iso3,code3,FIPS,county,Province_State,Country_Region,Lat,Long_,1/23/20,1/24/20,1/25/20,1/26/20,1/27/20,1/28/20,1/29/20,1/30/20,1/31/20,2/1/20,2/2/20,2/3/20,2/4/20,2/5/20,2/6/20,2/7/20,2/8/20,2/9/20,2/10/20,2/11/20,2/12/20,2/13/20,2/14/20,2/15/20,2/16/20,2/17/20,2/18/20,2/19/20,2/20/20,2/21/20,2/22/20,2/23/20,2/24/20,2/25/20,2/26/20,2/27/20,2/28/20,2/29/20,3/1/20,3/2/20,3/3/20,3/4/20,3/5/20,3/6/20,3/7/20,3/8/20,3/9/20,3/10/20,3/11/20,3/12/20,3/13/20,3/14/20,3/15/20,3/16/20,3/17/20,3/18/20,3/19/20,3/20/20,3/21/20,3/22/20,3/23/20,3/24/20,3/25/20,3/26/20,3/27/20,3/28/20,3/29/20,3/30/20,3/31/20,4/1/20,4/2/20,4/3/20,4/4/20,4/5/20,4/6/20,4/7/20,4/8/20,4/9/20,4/10/20,4/11/20,4/12/20,4/13/20,4/14/20,4/15/20,4/16/20,4/17/20,4/18/20,4/19/20,4/20/20,4/21/20,4/22/20,4/23/20,4/24/20,4/25/20,4/26/20,4/27/20,4/28/20,4/29/20,4/30/20,5/1/20,5/2/20,5/3/20,5/4/20,5/5/20,5/6/20,5/7/20,5/8/20,5/9/20
2435,84047005,US,USA,840,47005,Benton,Tennessee,US,36.07110411,-88.06849355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,-1,1,0,0,0,1,0,0,-1
2436,84047007,US,USA,840,47007,Bledsoe,Tennessee,US,35.59942968,-85.20611967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,-1,0,1,1,1,1,0,340,234,1,2,0,1,3,2,1,1,2,0,3,0,1,2,0
2437,84047009,US,USA,840,47009,Blount,Tennessee,US,35.68938198,-83.92847788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,3,0,0,16,3,4,1,1,2,2,3,1,2,1,1,0,0,1,0,0,-1,0,0,0,0,0,2,1,4,0,1,1,0,1,2,5,0,7,3,-4,0,0,2
2438,84047011,US,USA,840,47011,Bradley,Tennessee,US,35.15739424,-84.857186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-1,1,1,2,1,-1,3,0,2,4,4,3,0,0,2,2,3,0,3,0,0,1,1,0,0,2,3,-1,0,0,0,1,2,1,2,2,1,2,1,3,0,1,3,3,2,3,4,1
2439,84047013,US,USA,840,47013,Campbell,Tennessee,US,36.40355516,-84.15108559999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,3,1,0,0,1,1,0,0,0,1,-1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,-1,0,0,0
2440,84047015,US,USA,840,47015,Cannon,Tennessee,US,35.80990797,-86.05738983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,-1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,-1,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
2441,84047017,US,USA,840,47017,Carroll,Tennessee,US,35.97366108,-88.45189331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,2,0,0,1,1,0,0,1,0,0,2,0,-1,0,0,0,2,0,0,2,0,0,0,0,0,5,-1,-4,1,0,-1
2442,84047019,US,USA,840,47019,Carter,Tennessee,US,36.28969086,-82.12588974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,3,2,0,0,0,0,1,1,0,0,2,0,2,0,0
2443,84047021,US,USA,840,47021,Cheatham,Tennessee,US,36.26136216,-87.08903581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,2,0,0,0,1,0,2,1,0,0,1,1,0,0,0,2,2,0,1,0,1,0,0,1,1,1,0,0,0,6,4,4,0,3,3,0,4,2,0,5,3,1,1,0,1,2
2444,84047023,US,USA,840,47023,Chester,Tennessee,US,35.42527478,-88.6095842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,1,-1,0,0,0,0,-1,0,0,1,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2445,84047025,US,USA,840,47025,Claiborne,Tennessee,US,36.48319149,-83.65947309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2446,84047027,US,USA,840,47027,Clay,Tennessee,US,36.55151008,-85.53930419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2447,84047029,US,USA,840,47029,Cocke,Tennessee,US,35.9278914,-83.11828725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,3,3,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,3,0,-3,1,0,0
2448,84047031,US,USA,840,47031,Coffee,Tennessee,US,35.49090731,-86.07311784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,1,2,0,0,3,0,1,0,0,1,0,1,4,1,2,0,1,0,4,2,4,1,1,0,2,1,0,2,3,3,1,0,2,1,4
2449,84047033,US,USA,840,47033,Crockett,Tennessee,US,35.81830662,-89.14916269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,1,0,-1,1,0,0,0,0,0,2,0,-2,0,0,2
2450,84047035,US,USA,840,47035,Cumberland,Tennessee,US,35.95271721,-84.99840585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,3,0,0,3,0,2,3,2,6,1,3,0,6,1,1,5,1,2,1,8,0,2,2,1,1,1,1,0,2,6,-1,1,1,2,4,0,0,0,6,4,0,1,-1,0,1
2451,84047037,US,USA,840,47037,Davidson,Tennessee,US,36.17007426,-86.78646056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,4,4,4,0,11,17,16,17,26,39,27,-3,89,4,36,19,64,18,49,98,132,112,-100,56,60,18,69,58,58,44,63,238,-142,30,0,46,24,158,173,37,44,0,215,77,125,100,102,45,71,158,40,121,131,95,34,95,29,143,58
2452,84047039,US,USA,840,47039,Decatur,Tennessee,US,35.60048904,-88.11043779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2453,84047041,US,USA,840,47041,DeKalb,Tennessee,US,35.97616272,-85.83689361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,0,0,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,0,-2,2,-1,2,1,0,0,1,2,1,3,4,0,0,0,1,1
2454,84047043,US,USA,840,47043,Dickson,Tennessee,US,36.14669837,-87.35891709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,2,2,2,0,0,6,1,2,1,1,1,1,3,-1,2,1,1,0,0,3,0,4,2,3,3,1,0,0,10,7,1,2,4,1,1,0,2,3,3,2,2,0,1,0,0
2455,84047045,US,USA,840,47045,Dyer,Tennessee,US,36.05931946,-89.41542855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,2,0,2,2,0,1,1,3,1,3,1,3,0,0,2,0,0,4,0,0,0,2,0,1,0,1,1,1,0,2,0,0,3,1,-2,1,2,0
2456,84047047,US,USA,840,47047,Fayette,Tennessee,US,35.19615831,-89.41399032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,-1,0,1,0,0,1,6,0,2,2,0,3,1,2,1,0,1,3,3,2,2,4,1,0,2,3,2,1,1,2,0,0,0,3,1,0,1,0,3,3,0,4,5,1,4,0,2,2
2457,84047049,US,USA,840,47049,Fentress,Tennessee,US,36.38128818,-84.92870012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
2458,84047051,US,USA,840,47051,Franklin,Tennessee,US,35.15634626,-86.09201039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,3,0,-1,2,1,4,0,0,2,0,3,0,0,5,0,-1,2,0,0,0,0,3,1,0,0,1,1,0,0,0,3,2,2,0,0,0,0,0,0,1,1,2
2459,84047053,US,USA,840,47053,Gibson,Tennessee,US,35.99438059,-88.93358327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,3,0,0,1,1,3,1,1,0,3,2,1,1,0,1,0,3,1,2,4,0,1,0,0,2,1,3,3,0,3,-1,2,3,2,3,0,-3,2,0,1
2460,84047055,US,USA,840,47055,Giles,Tennessee,US,35.20222469,-87.03992678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,-1,0,0,0,2,1,0,0,0,0,0,1,0,0,0
2461,84047057,US,USA,840,47057,Grainger,Tennessee,US,36.27469206,-83.51254721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,0,0,1,0,0,1,0,-1,0,0,0
2462,84047059,US,USA,840,47059,Greene,Tennessee,US,36.17470125,-82.84691273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,2,1,0,0,1,0,3,3,1,0,0,1,0,1,2,2,3,1,0,1,0,0,1,1,1,0,5,2,0,1,3,0,0,0,1,1,1,0,-1,0,0,0,0,0,0,1
2463,84047061,US,USA,840,47061,Grundy,Tennessee,US,35.38433717,-85.72142731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,2,2,3,1,0,3,1,0,1,2,2,2,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2464,84047063,US,USA,840,47063,Hamblen,Tennessee,US,36.21990035,-83.26586179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,-1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,5,0,1,0,0,1,1,1,0,1,0,0,1,3,1,-4,1,1,0
2465,84047065,US,USA,840,47065,Hamilton,Tennessee,US,35.17670231,-85.16652245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,2,1,4,-4,18,4,0,5,0,0,15,0,11,6,4,3,9,12,0,3,4,3,2,2,1,0,-1,1,4,2,2,6,0,5,4,7,1,5,3,3,4,4,8,4,8,4,12,15,18,3
2466,84047067,US,USA,840,47067,Hancock,Tennessee,US,36.52692871,-83.22375847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2467,84047069,US,USA,840,47069,Hardeman,Tennessee,US,35.20772017,-88.99161161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,3,2,1,2,1,0,2,1,41,52
2468,84047071,US,USA,840,47071,Hardin,Tennessee,US,35.19732531,-88.18593755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
2469,84047073,US,USA,840,47073,Hawkins,Tennessee,US,36.44355426,-82.94885298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,1,2,1,1,1,4,2,2,3,1,0,1,1,0,0,2,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2470,84047075,US,USA,840,47075,Haywood,Tennessee,US,35.58332824,-89.28536625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,2,1,1,2,4,0,0,-1,0,0,0,0,0,1,0,0,0,1,1,2,1,1,0,0,1,3,0,2,2,0,-1,0,0,0
2471,84047077,US,USA,840,47077,Henderson,Tennessee,US,35.65581134,-88.38600175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0
2472,84047079,US,USA,840,47079,Henry,Tennessee,US,36.33160906,-88.30121797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1
2473,84047081,US,USA,840,47081,Hickman,Tennessee,US,35.80609681,-87.47643507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,4,20,1,1,1,0,1,0,0,1,0,2,0,1,0,1
2474,84047083,US,USA,840,47083,Houston,Tennessee,US,36.28872054,-87.71878828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,-1,0,0,0,-1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
2475,84047085,US,USA,840,47085,Humphreys,Tennessee,US,36.03958805,-87.77992872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2476,84047087,US,USA,840,47087,Jackson,Tennessee,US,36.36380466,-85.67239905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,2,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2477,84047089,US,USA,840,47089,Jefferson,Tennessee,US,36.04818632,-83.45148924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,3,2,0,1,1,1,1,0,0,0,0,0,-1,1,0,0,0,1,0,1,0,0,0,1,1,2,2,4,-1,-1,0,0,0
2478,84047091,US,USA,840,47091,Johnson,Tennessee,US,36.455239500000005,-81.84886538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,-2,0,0
2479,84047093,US,USA,840,47093,Knox,Tennessee,US,35.99508821,-83.94635435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,7,3,5,6,5,2,5,19,9,12,14,6,1,16,4,24,5,9,7,5,0,4,1,0,5,3,12,0,-1,3,0,7,1,6,0,4,0,7,7,5,3,7,6,2,1,1,2,7
2480,84047095,US,USA,840,47095,Lake,Tennessee,US,36.341801700000005,-89.48921915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,16,26,2,0,1,1,3,2,0,0,2,1,0,1,0,0,0
2481,84047097,US,USA,840,47097,Lauderdale,Tennessee,US,35.75893438,-89.63015909999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,1,1,1,0,0,1,0,0,3,0,1,2,1,0,0,0,1,-1,2,-1,0,2,2,0,0,3,1,0,0,0,0,1
2482,84047099,US,USA,840,47099,Lawrence,Tennessee,US,35.21675201,-87.39787695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,2,4,1,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1
2483,84047101,US,USA,840,47101,Lewis,Tennessee,US,35.52853208,-87.49022694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2484,84047103,US,USA,840,47103,Lincoln,Tennessee,US,35.13738622,-86.58910106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,2,0,0,0,0,0
2485,84047105,US,USA,840,47105,Loudon,Tennessee,US,35.73939663,-84.31145275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,3,0,0,2,0,0,0,1,3,1,0,0,2,0,0,1,0,0,0,1,0,1,1,2,1,1,0,0,1,1,0,2,0,1,4,1,-1,5,0,2,0,0,-1,1,0
